Temp,Humidity,Presure
27.75,78.55,1012.71
27.74,78.47,1012.72
27.73,78.42,1012.7
27.72,78.44,1012.69
27.72,78.44,1012.7
27.73,78.42,1012.74
27.75,78.4,1012.73
27.76,78.38,1012.74
27.77,78.35,1012.74
27.77,78.39,1012.71
27.76,78.46,1012.71
27.76,78.51,1012.74
27.78,78.5,1012.72
27.79,78.49,1012.75
27.8,78.43,1012.72
27.81,78.31,1012.74
27.81,78.3,1012.72
27.82,78.26,1012.74
27.84,78.2,1012.75
27.85,78.23,1012.76
27.85,78.24,1012.73
27.86,78.17,1012.76
27.87,78.04,1012.78
27.86,78.03,1012.76
27.85,78.05,1012.76
27.84,78.07,1012.72
27.84,78.12,1012.76
27.83,78.17,1012.75
27.81,78.19,1012.76
27.81,78.28,1012.75
27.8,78.41,1012.74
27.8,78.68,1012.74
27.8,78.99,1012.75
27.8,78.95,1012.75
27.8,78.77,1012.79
27.8,78.69,1012.78
27.81,78.68,1012.76
27.82,78.68,1012.78
27.83,78.65,1012.77
27.85,78.53,1012.78
27.85,78.49,1012.75
27.85,78.38,1012.76
27.83,78.36,1012.76
27.84,78.74,1012.8
27.84,78.84,1012.74
27.84,78.88,1012.75
27.83,78.69,1012.75
27.82,78.56,1012.75
27.79,78.32,1012.77
27.77,78.54,1012.78
27.78,78.73,1012.76
27.78,78.73,1012.75
27.8,78.93,1012.76
27.8,79.06,1012.76
27.8,79.17,1012.79
27.8,79.41,1012.77
27.82,79.47,1012.76
27.83,79.42,1012.77
27.82,79.16,1012.81
27.82,79.06,1012.81
27.82,79.24,1012.8
27.83,79.22,1012.77
27.85,79.31,1012.79
27.86,79.3,1012.8
27.86,79.12,1012.8
27.86,79.18,1012.81
27.87,79.15,1012.78
27.89,78.96,1012.78
27.89,78.93,1012.77
27.91,78.93,1012.8
27.9,78.8,1012.8
27.9,78.95,1012.82
27.89,78.89,1012.79
27.88,78.92,1012.79
27.87,78.98,1012.82
27.87,79.06,1012.75
27.87,78.78,1012.8
27.86,78.49,1012.8
27.87,78.49,1012.81
27.86,78.42,1012.78
27.86,78.45,1012.82
27.87,78.48,1012.84
27.87,78.42,1012.81
27.86,78.44,1012.84
27.85,78.44,1012.81
27.85,78.36,1012.82
27.85,78.3,1012.83
27.86,78.37,1012.85
27.85,78.42,1012.83
27.86,78.5,1012.86
27.88,78.48,1012.84
27.9,78.42,1012.87
27.91,78.49,1012.85
27.91,78.44,1012.85
27.94,78.38,1012.86
27.96,78.36,1012.9
27.96,78.33,1012.85
27.95,78.55,1012.88
27.93,78.62,1012.89
27.92,78.57,1012.88
27.9,78.47,1012.9
27.9,78.19,1012.85
27.9,78.16,1012.89
27.9,78.18,1012.87
27.88,78.12,1012.9
27.88,77.98,1012.88
27.88,77.87,1012.9
27.88,77.85,1012.89
27.88,77.87,1012.87
27.87,77.71,1012.88
27.86,77.64,1012.88
27.85,77.61,1012.88
27.84,77.59,1012.92
27.83,77.74,1012.9
27.83,77.97,1012.94
27.82,78.2,1012.91
27.83,78.14,1012.94
27.82,77.77,1012.9
27.83,77.7,1012.96
27.82,77.5,1012.91
27.83,77.46,1012.91
27.82,77.55,1012.94
27.82,77.63,1012.94
27.83,77.53,1012.98
27.82,77.51,1012.94
27.82,77.6,1012.93
27.82,77.51,1012.93
27.82,77.47,1012.94
27.82,77.41,1012.94
27.81,77.49,1012.95
27.81,77.63,1012.93
27.82,77.55,1012.94
27.82,77.44,1012.95
27.82,77.41,1012.96
27.82,77.4,1012.95
27.81,77.43,1012.95
27.82,77.46,1012.99
27.82,77.4,1012.92
27.83,77.35,1012.94
27.82,77.37,1012.94
27.83,77.43,1012.96
27.83,77.45,1012.99
27.83,77.47,1012.96
27.83,77.52,1012.94
27.82,77.56,1012.96
27.82,77.69,1012.96
27.83,77.73,1012.99
27.84,77.78,1012.97
27.84,77.88,1012.95
27.85,77.87,1012.99
27.87,77.82,1012.99
27.87,77.97,1012.98
27.86,77.73,1012.96
27.86,77.56,1012.95
27.86,77.43,1012.99
27.88,77.32,1012.96
27.88,77.34,1012.97
27.89,77.49,1013
27.9,77.52,1013.01
27.89,77.43,1013.03
27.88,77.36,1013.03
27.88,77.38,1013
27.89,77.32,1013.06
27.88,77.44,1013
27.89,77.53,1013.01
27.9,77.67,1013
27.9,77.86,1013.02
27.89,77.83,1012.99
27.88,77.93,1013.04
27.88,78,1013.03
27.88,78.03,1012.99
27.89,78.56,1013.06
27.88,78.46,1013.04
27.87,78.28,1013.04
27.87,78.02,1013.05
27.87,77.94,1013.03
27.87,78.03,1013.07
27.86,77.93,1013.01
27.85,77.85,1013.02
27.86,77.77,1013.05
27.86,77.8,1013.06
27.87,77.72,1013.08
27.86,77.66,1013.05
27.86,77.73,1013.05
27.87,77.78,1013.05
27.89,78.01,1013.04
27.89,78.5,1013.04
27.88,78.2,1013.05
27.88,78.02,1013.06
27.88,78.6,1013.06
27.88,78.63,1013.05
27.88,78.5,1013.03
27.89,78.49,1013.05
27.88,78.64,1013.04
27.9,78.89,1013.07
27.9,78.89,1013.05
27.89,78.55,1013.08
27.89,78.55,1013.07
27.89,78.56,1013.05
27.91,78.65,1013.05
27.95,78.46,1013.1
27.96,78.28,1013.04
27.98,78.12,1013.09
27.99,78.08,1013.1
27.97,77.98,1013.1
27.98,77.93,1013.08
27.97,78.04,1013.1
27.97,77.81,1013.1
27.98,77.68,1013.1
28,77.56,1013.07
28.01,77.57,1013.1
28.03,77.53,1013.11
28.04,77.44,1013.09
28.04,77.29,1013.11
28.06,77.29,1013.11
28.07,77.29,1013.11
28.08,77.3,1013.13
28.09,77.08,1013.14
28.12,76.87,1013.15
28.16,76.7,1013.09
28.19,76.52,1013.11
28.23,76.39,1013.13
28.26,76.26,1013.13
28.28,76.17,1013.11
28.32,76.07,1013.12
28.34,76.02,1013.15
28.34,75.87,1013.15
28.33,75.88,1013.11
28.33,75.92,1013.16
28.32,75.93,1013.14
28.31,75.9,1013.15
28.29,75.92,1013.13
28.26,76.07,1013.13
28.25,76.08,1013.16
28.24,76.08,1013.12
28.24,76.09,1013.14
28.28,76.03,1013.12
28.33,75.89,1013.18
28.33,75.78,1013.15
28.33,75.73,1013.19
28.29,75.79,1013.18
28.26,75.81,1013.17
28.25,75.74,1013.16
28.24,75.81,1013.14
28.24,75.8,1013.16
28.21,75.83,1013.14
28.2,76,1013.15
28.2,76.23,1013.16
28.22,76.01,1013.16
28.21,76,1013.15
28.21,76.11,1013.17
28.21,76.04,1013.16
28.22,75.93,1013.14
28.23,75.83,1013.16
28.23,75.87,1013.15
28.23,75.86,1013.17
28.23,75.96,1013.15
28.23,75.94,1013.17
28.23,76,1013.18
28.23,76.02,1013.17
28.21,76.37,1013.17
28.19,76.31,1013.17
28.17,76.14,1013.15
28.15,76.16,1013.14
28.16,76.34,1013.17
28.15,76.22,1013.18
28.13,76.41,1013.2
28.12,76.61,1013.12
28.12,76.47,1013.16
28.12,76.45,1013.17
28.11,76.35,1013.13
28.11,76.33,1013.12
28.09,76.3,1013.17
28.09,76.47,1013.16
28.09,76.58,1013.14
28.07,76.67,1013.13
28.06,76.94,1013.15
28.05,76.99,1013.14
28.04,77.11,1013.13
28.02,77.28,1013.1
28,77.21,1013.12
27.99,76.91,1013.14
27.98,76.79,1013.14
27.96,76.8,1013.1
27.95,77.22,1013.11
27.95,76.95,1013.1
27.94,76.78,1013.11
27.93,76.76,1013.15
27.92,76.78,1013.14
27.92,76.98,1013.18
27.91,77.02,1013.11
27.92,77.32,1013.13
27.94,77.52,1013.14
27.93,77.79,1013.17
27.93,77.91,1013.14
27.92,77.96,1013.12
27.92,77.8,1013.15
27.9,77.69,1013.1
27.9,77.54,1013.12
27.9,77.42,1013.15
27.89,77.3,1013.16
27.88,77.28,1013.16
27.88,77.44,1013.14
27.88,77.49,1013.19
27.89,77.55,1013.18
27.88,77.23,1013.15
27.86,77.19,1013.18
27.87,77.42,1013.15
27.87,77.36,1013.17
27.87,77.36,1013.17
27.86,77.31,1013.15
27.86,77.33,1013.19
27.86,77.23,1013.14
27.86,77.27,1013.17
27.86,77.37,1013.17
27.87,77.7,1013.14
27.87,77.72,1013.18
27.87,77.68,1013.16
27.87,77.44,1013.19
27.87,77.44,1013.13
27.88,77.55,1013.19
27.89,77.52,1013.17
27.89,77.49,1013.16
27.91,77.39,1013.15
27.92,77.4,1013.18
27.93,77.58,1013.12
27.93,77.78,1013.16
27.93,77.85,1013.22
27.94,77.9,1013.21
27.92,77.97,1013.2
27.91,78,1013.15
27.91,78.02,1013.19
27.91,77.91,1013.17
27.9,77.76,1013.19
27.89,77.81,1013.18
27.89,77.81,1013.19
27.89,77.8,1013.17
27.89,77.79,1013.17
27.89,77.86,1013.19
27.9,77.89,1013.19
27.91,77.91,1013.21
27.92,77.87,1013.17
27.93,77.79,1013.12
27.94,77.75,1013.16
27.96,77.79,1013.14
27.98,77.55,1013.14
27.99,77.7,1013.17
28.01,77.76,1013.15
28.02,77.69,1013.13
28.01,77.69,1013.14
28.01,77.77,1013.19
27.99,77.72,1013.16
27.99,77.81,1013.16
27.98,77.86,1013.19
27.97,77.74,1013.2
27.96,77.77,1013.21
27.96,77.67,1013.2
27.95,77.69,1013.18
27.93,77.36,1013.17
27.94,77.5,1013.2
27.93,77.75,1013.17
27.94,77.49,1013.21
27.94,77.21,1013.19
27.94,77.1,1013.21
27.94,77.06,1013.21
27.94,76.97,1013.22
27.93,77.12,1013.19
27.92,77.37,1013.22
27.92,77.55,1013.21
27.92,77.46,1013.19
27.91,77.45,1013.17
27.9,77.33,1013.22
27.89,77.26,1013.22
27.88,77.38,1013.18
27.88,77.36,1013.21
27.87,77.54,1013.21
27.87,77.47,1013.19
27.86,77.37,1013.19
27.86,77.14,1013.22
27.85,77.09,1013.22
27.85,77.12,1013.22
27.85,77.18,1013.24
27.83,77.14,1013.22
27.83,77.18,1013.23
27.82,77.13,1013.25
27.81,77.23,1013.24
27.82,77.22,1013.23
27.82,77.27,1013.23
27.8,77.28,1013.24
27.81,77.27,1013.23
27.83,77.32,1013.25
27.83,77.35,1013.26
27.84,77.4,1013.26
27.87,77.35,1013.22
27.95,77.17,1013.27
27.99,77.04,1013.24
28.02,76.96,1013.23
28.06,76.84,1013.26
28.06,77.03,1013.27
28.07,76.97,1013.25
28.08,77.05,1013.24
28.08,77.07,1013.27
28.09,77.16,1013.25
28.08,77.3,1013.28
28.07,77.37,1013.25
28.04,77.48,1013.25
28.03,77.37,1013.25
28.01,77.45,1013.21
28.03,77.3,1013.25
28.03,77.13,1013.26
28.03,77.08,1013.24
28.05,77.04,1013.28
28.04,77.05,1013.24
28.05,77.04,1013.27
28.03,77.07,1013.29
28.02,77.03,1013.24
28.01,77.03,1013.25
28.02,77,1013.22
28.03,76.83,1013.26
28.02,76.81,1013.3
28.02,76.83,1013.24
28.02,76.83,1013.29
28.01,76.85,1013.25
28.03,76.89,1013.27
28.05,76.91,1013.29
28.06,76.86,1013.3
28.07,76.89,1013.27
28.06,76.91,1013.3
28.06,77.03,1013.29
28.06,77.11,1013.28
28.07,77.25,1013.29
28.07,77.08,1013.26
28.07,77.04,1013.27
28.08,77.03,1013.31
28.09,76.98,1013.29
28.09,76.95,1013.28
28.11,76.87,1013.3
28.12,76.94,1013.29
28.11,77.15,1013.27
28.11,77.29,1013.26
28.12,77.18,1013.26
28.11,77.25,1013.3
28.09,77.14,1013.32
28.07,77.19,1013.28
28.06,77.23,1013.29
28.06,77.25,1013.31
28.06,77.29,1013.32
28.07,77.34,1013.31
28.06,77.3,1013.3
28.1,76.89,1013.31
28.13,76.72,1013.29
28.17,76.75,1013.31
28.16,76.88,1013.29
28.15,77.09,1013.32
28.14,77.04,1013.3
28.14,77.12,1013.31
28.13,77.12,1013.32
28.1,77.26,1013.31
28.11,77.26,1013.34
28.11,77.22,1013.32
28.12,76.95,1013.31
28.16,76.68,1013.31
28.19,76.5,1013.31
28.23,76.4,1013.31
28.27,76.38,1013.32
28.29,76.71,1013.33
28.26,77,1013.33
28.26,76.89,1013.36
28.25,76.82,1013.36
28.25,76.93,1013.34
28.25,76.94,1013.37
28.26,76.97,1013.37
28.26,77.08,1013.37
28.26,77.19,1013.34
28.26,77.26,1013.36
28.27,77.2,1013.34
28.27,77.17,1013.35
28.25,77.09,1013.38
28.22,77.2,1013.34
28.2,77.45,1013.36
28.18,77.63,1013.33
28.15,77.46,1013.34
28.13,77.57,1013.35
28.13,77.62,1013.4
28.11,77.64,1013.37
28.1,77.57,1013.35
28.1,77.6,1013.36
28.09,77.51,1013.35
28.09,77.61,1013.36
28.09,77.58,1013.34
28.09,77.5,1013.37
28.09,77.6,1013.39
28.1,77.67,1013.41
28.1,77.67,1013.37
28.1,77.55,1013.4
28.12,77.52,1013.39
28.12,77.43,1013.38
28.13,77.37,1013.38
28.14,77.35,1013.38
28.14,77.31,1013.39
28.15,77.27,1013.35
28.15,77.3,1013.35
28.14,77.24,1013.4
28.12,77.34,1013.39
28.12,77.59,1013.37
28.12,77.45,1013.4
28.12,77.4,1013.38
28.12,77.46,1013.4
28.11,77.51,1013.38
28.11,77.45,1013.37
28.12,77.28,1013.41
28.12,77.3,1013.42
28.14,77.29,1013.41
28.14,77.32,1013.39
28.16,77.38,1013.45
28.17,77.41,1013.41
28.16,77.42,1013.42
28.18,77.37,1013.4
28.19,77.27,1013.44
28.21,77.24,1013.41
28.19,77.39,1013.39
28.17,77.43,1013.42
28.16,77.53,1013.43
28.14,77.58,1013.44
28.13,77.67,1013.4
28.13,77.77,1013.43
28.13,77.72,1013.44
28.15,77.69,1013.46
28.17,77.66,1013.43
28.17,77.46,1013.45
28.18,77.37,1013.44
28.18,77.25,1013.43
28.2,77.08,1013.42
28.19,77.03,1013.47
28.17,77.09,1013.46
28.15,77.21,1013.45
28.13,77.23,1013.48
28.12,77.39,1013.46
28.11,77.41,1013.48
28.11,77.28,1013.48
28.11,77.22,1013.46
28.1,77.23,1013.47
28.09,77.23,1013.52
28.08,77.3,1013.42
28.08,77.28,1013.47
28.09,77.34,1013.5
28.08,77.18,1013.51
28.06,77.19,1013.5
28.04,77.26,1013.48
28.02,77.24,1013.48
28.01,77.28,1013.48
28.02,77.42,1013.45
28.04,77.39,1013.49
28.08,77.1,1013.53
28.12,76.96,1013.47
28.14,76.95,1013.45
28.16,76.96,1013.52
28.19,76.75,1013.43
28.22,76.61,1013.46
28.25,76.86,1013.49
28.25,77.05,1013.49
28.26,77,1013.48
28.26,77,1013.45
28.25,77.02,1013.44
28.26,76.91,1013.48
28.26,77.02,1013.47
28.27,77.12,1013.51
28.28,77.11,1013.48
28.27,77.12,1013.45
28.27,77.3,1013.47
28.27,77.2,1013.48
28.29,77.01,1013.49
28.3,77.01,1013.5
28.3,76.9,1013.5
28.32,76.73,1013.52
28.34,76.51,1013.48
28.36,76.37,1013.49
28.39,76.15,1013.49
28.43,76.03,1013.5
28.46,75.89,1013.5
28.48,76.17,1013.5
28.48,76.01,1013.48
28.5,75.86,1013.51
28.52,75.62,1013.52
28.55,75.47,1013.51
28.58,75.36,1013.51
28.58,75.71,1013.49
28.54,75.93,1013.5
28.52,75.96,1013.48
28.51,75.78,1013.5
28.52,75.72,1013.51
28.52,75.83,1013.5
28.48,75.87,1013.49
28.46,76.05,1013.47
28.43,76.28,1013.5
28.39,76.41,1013.49
28.34,76.57,1013.52
28.31,76.72,1013.5
28.27,76.86,1013.48
28.24,76.92,1013.52
28.22,77.01,1013.5
28.21,77.13,1013.51
28.18,77.26,1013.53
28.15,77.29,1013.53
28.12,77.38,1013.52
28.1,77.46,1013.55
28.08,77.58,1013.53
28.06,77.7,1013.56
28.04,77.79,1013.52
28.04,77.81,1013.53
28.03,77.81,1013.58
28.04,77.81,1013.55
28.04,77.85,1013.53
28.05,77.85,1013.52
28.06,77.83,1013.51
28.06,77.79,1013.52
28.06,77.8,1013.5
28.06,77.7,1013.51
28.06,77.67,1013.52
28.05,77.87,1013.51
28.04,78.13,1013.52
28.04,77.98,1013.5
28.04,77.93,1013.54
28.03,77.85,1013.53
28.02,77.92,1013.52
28.01,77.97,1013.54
28,78.05,1013.52
27.97,78.07,1013.5
27.98,78.05,1013.54
27.99,77.97,1013.57
28.04,77.74,1013.52
28.08,77.55,1013.54
28.08,77.83,1013.53
28.06,77.91,1013.54
28.02,77.99,1013.51
28.02,78.06,1013.52
28.02,78.14,1013.53
28.01,78.1,1013.55
28.01,78.09,1013.53
28,78.16,1013.54
28.02,77.83,1013.51
28.08,77.56,1013.56
28.12,77.41,1013.54
28.17,77.3,1013.5
28.19,77.38,1013.52
28.16,77.55,1013.51
28.13,77.63,1013.52
28.1,77.72,1013.52
28.1,77.81,1013.52
28.11,77.73,1013.54
28.11,77.85,1013.53
28.12,77.84,1013.52
28.12,77.77,1013.54
28.12,77.83,1013.51
28.13,77.84,1013.54
28.14,77.78,1013.52
28.13,77.66,1013.59
28.12,77.73,1013.59
28.15,77.49,1013.59
28.19,77.34,1013.52
28.19,77.54,1013.53
28.17,77.55,1013.53
28.18,77.28,1013.55
28.22,77.05,1013.54
28.28,76.86,1013.52
28.31,76.77,1013.5
28.31,76.93,1013.53
28.27,77.17,1013.54
28.21,77.33,1013.53
28.22,77.16,1013.52
28.27,76.98,1013.54
28.31,76.84,1013.54
28.35,76.7,1013.5
28.38,76.56,1013.51
28.41,76.58,1013.5
28.43,76.45,1013.54
28.45,76.4,1013.51
28.42,76.71,1013.53
28.4,76.82,1013.51
28.38,76.86,1013.51
28.36,76.83,1013.55
28.34,76.88,1013.54
28.34,76.75,1013.51
28.37,76.67,1013.54
28.38,76.7,1013.52
28.37,76.8,1013.53
28.36,76.93,1013.54
28.35,76.99,1013.51
28.33,77.06,1013.54
28.31,77.07,1013.51
28.31,77.08,1013.53
28.32,77.18,1013.52
28.32,77.22,1013.5
28.33,77.3,1013.52
28.33,77.22,1013.53
28.32,77.31,1013.54
28.32,77.35,1013.52
28.33,77.35,1013.52
28.33,77.38,1013.54
28.32,77.31,1013.5
28.32,77.26,1013.52
28.32,77.34,1013.51
28.31,77.23,1013.57
28.31,77.01,1013.53
28.35,76.69,1013.51
28.42,76.37,1013.46
28.46,76.21,1013.51
28.49,76.11,1013.49
28.5,76.28,1013.52
28.48,76.47,1013.5
28.46,76.6,1013.52
28.44,76.71,1013.52
28.42,76.66,1013.51
28.4,76.85,1013.49
28.39,76.74,1013.51
28.37,76.75,1013.51
28.37,76.7,1013.53
28.37,76.71,1013.52
28.37,76.76,1013.52
28.37,76.83,1013.53
28.37,76.96,1013.55
28.36,76.75,1013.53
28.4,76.56,1013.53
28.44,76.42,1013.53
28.48,76.32,1013.52
28.5,76.48,1013.53
